sex,id,is_recid,rand
Female,97,1,0.875050121
Male,118,1,0.423232388
Female,46,0,0.541067972
Female,14,0,0.977196696
Male,78,0,0.740306631
Male,94,0,0.629046902
Male,113,0,0.553549256
Female,81,1,0.978132967
Female,75,0,0.844137166
Female,46,0,0.444581645
Female,39,0,0.781857236
Male,84,1,0.780037208
Male,68,1,0.624073984
Female,49,1,0.771317914
Female,36,1,0.711129082
Female,99,0,0.600922159
Male,71,0,0.430538603
Male,15,1,0.486230575
Male,112,0,0.572746632
Male,103,0,0.18813586
Male,2,1,0.823685707
Female,13,0,0.45939942
Male,73,0,0.935729736
Female,86,1,0.208308058
Male,2,1,0.464746921
Female,82,0,0.941841784
Female,61,0,0.014550092
Female,93,0,0.929133612
Male,118,1,0.192754732
Female,45,0,0.825872592
Male,71,0,0.288992105
Female,63,0,0.834017572
Female,96,0,0.33077019
Female,80,0,0.089259496
Female,39,0,0.146648877
Male,117,0,0.769625749
Male,8,0,0.69045528
Male,27,1,0.732517588
Male,32,0,0.620058723
Male,57,1,0.93893716
Female,54,1,0.922151321
Male,1,0,0.72022282
Female,33,1,0.061721869
Female,31,0,0.990998886
Female,85,1,0.094899524
Male,50,0,0.755720064
Female,36,1,0.665820988
Male,21,1,0.396424915
Female,69,1,0.125537548
Male,117,0,0.564768366
Male,26,1,0.436920119
Female,11,1,0.787089136
Male,50,0,0.904951062
Male,57,1,0.474209043
Male,107,0,0.982601489
Male,73,0,0.72435464
Female,46,0,0.213238967
Female,88,0,0.491139047
Female,63,0,0.119450297
Female,100,0,0.355708885
Female,36,1,0.350176572
Male,73,0,0.574906984
Female,102,1,0.410237644
Female,49,1,0.869532184
Female,111,0,0.768876546
Female,100,0,0.531338403
Female,23,0,0.248220428
Female,82,0,0.005912304
Male,83,0,0.885420011
Female,13,0,0.027811785
Female,93,0,0.016772244
Female,46,0,0.023950753
Female,5,1,0.155999465
Female,108,1,0.79191553
Male,1,0,0.7053392
Female,69,1,0.150542877
Male,78,0,0.02933695
Female,31,0,0.455900162
Female,31,0,0.414416465
Male,25,0,0.307431249
Female,87,1,0.328962834
Female,46,0,0.004024951
Male,90,1,0.426042292
Male,103,0,0.836105321
Male,55,0,0.34460022
Male,27,1,0.969542542
Female,31,0,0.505783614
Male,35,1,0.169676427
Female,31,0,0.922481438
Male,76,1,0.773940427
Male,48,1,0.47066314
Male,114,1,0.917317858
Male,15,1,0.619711803
Male,42,1,0.441728403
Female,97,1,0.235325355
Male,94,0,0.648945078
Male,28,1,0.275163312
Male,55,0,0.540716066
Female,98,1,0.274306504
Female,91,0,0.871925735
Female,59,1,0.602159647
Female,81,1,0.790590159
Female,39,0,0.734731963
Female,61,0,0.923789958
Male,15,1,0.877742899
Female,59,1,0.772545627
Male,21,1,0.339139977
Male,74,1,0.241846162
Female,106,1,0.69169318
Female,98,1,0.361930137
Male,17,0,0.779076849
Male,42,1,0.621212277
Male,50,0,0.720656154
Male,84,1,0.411649263
Female,16,0,0.350826853
Male,35,1,0.937617163
Male,92,0,0.198255916
Female,45,0,0.565207095
Female,98,1,0.518622298
Male,83,0,0.710160898
Male,21,1,0.317636642
Female,115,1,0.405565551
Female,38,0,0.715287214
Male,18,0,0.748897901
Male,19,0,0.11084715
Female,75,0,0.358642086
Male,112,0,0.31877998
Male,20,0,0.730191077
Female,16,0,0.926931441
Female,43,1,0.471726286
Male,65,0,0.938102119
Female,72,0,0.880614937
Male,1,0,0.126990724
Female,79,0,0.385393007
Male,117,0,0.870703546
Female,119,1,0.35317208
Female,59,1,0.926525599
Male,103,0,0.3498469
Female,53,1,0.026397526
Female,23,0,0.607921744
Male,62,1,0.134143992
Male,73,0,0.227199413
Female,38,0,0.511679559
Male,21,1,0.547529303
Male,6,1,0.136900418
Male,15,1,0.590216127
Female,5,1,0.494713383
Male,20,0,0.995133654
Male,47,0,0.09494403
Male,35,1,0.737543936
Female,80,0,0.671777695
Male,6,1,0.013752365
Female,87,1,0.59505137
Male,47,0,0.349612965
Female,108,1,0.895058651
Male,116,0,0.845325587
Female,87,1,0.705303843
Female,33,1,0.665660992
Male,48,1,0.900304861
Male,47,0,0.447243797
Female,36,1,0.831149096
Male,32,0,0.412676338
Female,14,0,0.200054079
Female,106,1,0.835948636
Male,52,1,0.189658689
Female,119,1,0.211846594
Male,42,1,0.106687324
Male,20,0,0.46366088
Male,35,1,0.320788591
Female,91,0,0.34827041
Female,5,1,0.055997504
Female,38,0,0.522630949
Male,47,0,0.681478551
Male,18,0,0.919433118
Female,99,0,0.902845139
Male,103,0,0.852924503
Female,29,0,0.835720774
Male,32,0,0.601883776
Male,21,1,0.457599644
Female,29,0,0.725476461
Male,26,1,0.792079427
Female,86,1,0.653147864
Male,116,0,0.400777891
Male,67,1,0.958750577
Female,89,0,0.606438229
Female,49,1,0.837904381
Female,11,1,0.829878653
Female,81,1,0.585081835
Female,3,0,0.242391122
Male,60,1,0.620352635
Female,41,0,0.257382703
Female,87,1,0.417570585
Female,99,0,0.674331537
Female,79,0,0.947424031
Female,111,0,0.956495694
Male,73,0,0.160378215
Female,69,1,0.708671215
Male,58,0,0.722061053
Female,53,1,0.338318318
Female,91,0,0.034642253
Male,50,0,0.184297739
Female,61,0,0.579832561
Male,50,0,0.517254209
Male,105,0,0.690198789
Male,6,1,0.586173036
Female,31,0,0.073804052
Female,10,1,0.112047219
Female,34,1,0.062845911
Female,102,1,0.244577526
Male,110,1,0.820543834
Female,111,0,0.254128476
Male,47,0,0.509434756
Male,67,1,0.186891833
Female,13,0,0.403174559
Female,111,0,0.508771929
Female,61,0,0.045409753
Male,8,0,0.592327638
Male,67,1,0.112776496
Female,106,1,0.861331126
Male,76,1,0.999103506
Male,35,1,0.07957115
Female,11,1,0.798156412
Male,120,1,0.406048117
Male,116,0,0.727874132
Male,55,0,0.502637229
Female,44,1,0.399857717
Female,44,1,0.346893291
Male,74,1,0.734473766
Female,10,1,0.666574611
Female,91,0,0.012423799
Female,86,1,0.983069335
Male,71,0,0.922323516
Female,102,1,0.491475134
Male,12,1,0.292007157
Female,104,1,0.371494034
Male,17,0,0.626437671
Female,115,1,0.29550838
Male,25,0,0.94941253
Female,101,0,0.992474895
Female,30,1,0.269259637
Female,115,1,0.723657296
Female,53,1,0.842971475
Female,9,1,0.690755762
Male,17,0,0.445185181
Female,39,0,0.629959867
Female,46,0,0.825502482
Male,103,0,0.760273242
Male,120,1,0.333980796
Male,57,1,0.503703164
Male,21,1,0.867185972
Female,16,0,0.797351897
Male,116,0,0.109960388
Male,7,1,0.875244058
Female,101,0,0.743622996
Female,49,1,0.51273843
Male,8,0,0.119096035
Male,113,0,0.226167004
Female,69,1,0.9259183
Male,70,0,0.799137813
Female,39,0,0.89381411
Female,96,0,0.399057866
Female,75,0,0.381236673
Female,41,0,0.240264255
Female,82,0,0.621468355
Male,48,1,0.303215646
Male,35,1,0.885260259
Male,52,1,0.91919131
Female,82,0,0.50294659
Male,118,1,0.919683142
Female,115,1,0.000306667
Male,73,0,0.267391756
Male,74,1,0.588245795
Female,104,1,0.379907241
Female,87,1,0.408581385
Male,52,1,0.616832734
Female,33,1,0.590379596
Female,41,0,0.010072617
Female,36,1,0.614462996
Male,18,0,0.002038118
Female,41,0,0.608179466
Male,6,1,0.834063761
Male,18,0,0.673131713
Female,106,1,0.108030509
Male,6,1,0.680596348
Male,70,0,0.390690618
Male,107,0,0.104392413
Female,63,0,0.745221018
Male,20,0,0.980862885
Female,72,0,0.367692222
Male,2,1,0.50107827
Male,94,0,0.60291041
Male,105,0,0.60065266
Female,16,0,0.287601087
Female,95,1,0.848160251
Male,4,1,0.079079267
Male,42,1,0.369204394
Female,61,0,0.824230312
Female,82,0,0.020719137
Male,84,1,0.107451123
Male,48,1,0.963543
Male,35,1,0.667222176
Male,12,1,0.455637313
Male,18,0,0.802279924
Female,96,0,0.773120592
Female,39,0,0.603152617
Male,107,0,0.075079069
Male,27,1,0.1517957
Female,9,1,0.546038342
Female,53,1,0.856224425
Female,88,0,0.537960985
Male,92,0,0.005531045
Male,83,0,0.314071448
Female,63,0,0.747541439
Male,120,1,0.520860479
Male,92,0,0.216386711
Female,86,1,0.833181029
Female,109,1,0.475524979
Female,23,0,0.86213538
Female,91,0,0.813497414
Female,101,0,0.636143573
Male,77,1,0.032570001
Female,88,0,0.647507093
Female,96,0,0.612167694
Male,78,0,0.815120061
Female,3,0,0.250619324
Male,15,1,0.502083062
Female,34,1,0.29967512
Male,24,0,0.77836647
Male,27,1,0.499484274
Male,83,0,0.576443871
Female,3,0,0.037484886
Female,51,0,0.09872532
Female,86,1,0.294073689
Male,110,1,0.726522913
Female,81,1,0.037226158
Female,61,0,0.441352509
Female,41,0,0.455343176
Female,31,0,0.159529633
Female,38,0,0.966880976
Female,53,1,0.894106729
Female,108,1,0.914483222
Female,100,0,0.855986448
Female,99,0,0.703992632
Female,39,0,0.652090778
Male,28,1,0.253775754
Female,34,1,0.228892951
Male,4,1,0.825141707
Male,19,0,0.704762148
Female,93,0,0.733442003
Male,70,0,0.945891467
Male,6,1,0.71605585
Female,10,1,0.629999964
Female,23,0,0.149396535
Male,60,1,0.922390848
Female,3,0,0.940148604
Female,111,0,0.319858497
Male,47,0,0.919759125
Female,45,0,0.245250763
Female,63,0,0.21584159
Male,47,0,0.600914499
Male,116,0,0.552047898
Male,60,1,0.682028562
Female,11,1,0.708775554
Female,51,0,0.955270602
Male,110,1,0.484314007
Female,111,0,0.157385841
Male,73,0,0.964214002
Male,47,0,0.657024375
Male,55,0,0.384247994
Male,1,0,0.659663081
Female,66,0,0.121223096
Female,3,0,0.640479843
Male,24,0,0.103628663
Female,5,1,0.70460208
Female,5,1,0.472246094
Male,84,1,0.871447261
Male,103,0,0.54702705
Male,21,1,0.740266194
Female,85,1,0.975842186
Male,65,0,0.896011939
Female,101,0,0.991267672
Male,37,1,0.650096399
Male,26,1,0.726266152
Female,95,1,0.8828809
Female,88,0,0.373891679
Female,49,1,0.680676602
Female,43,1,0.481676062
Male,7,1,0.706819263
Female,101,0,0.811146674
Male,58,0,0.28644029
Male,52,1,0.414857634
Male,6,1,0.951035285
Female,38,0,0.464841673
Female,85,1,0.069693988
Male,90,1,0.571184919
Female,10,1,0.782535667
Female,108,1,0.017782841
Female,96,0,0.028378915
Female,5,1,0.111952595
Female,39,0,0.1001112
Male,58,0,0.301254907
Female,34,1,0.032471252
Female,102,1,0.632108063
Male,20,0,0.41869279
Male,47,0,0.861089622
Male,65,0,0.588937889
Female,44,1,0.710441675
Male,7,1,0.903290297
Female,53,1,0.250976409
Male,76,1,0.100621441
Male,8,0,0.7209943
Male,60,1,0.677304558
Male,58,0,0.816652926
Female,86,1,0.090989908
Female,43,1,0.901885868
Female,85,1,0.33362821
Male,1,0,0.467975163
Male,28,1,0.908706275
Male,21,1,0.10236471
Male,1,0,0.891969663
Female,115,1,0.902965692
Female,98,1,0.159276724
Male,92,0,0.307424767
Female,11,1,0.604761933
Male,77,1,0.823009146
Female,3,0,0.810426037
Female,33,1,0.645055688
Male,19,0,0.454905915
Male,110,1,0.292263724
Female,39,0,0.066329565
Female,115,1,0.388283276
Female,11,1,0.432926731
Female,108,1,0.7989465
Male,55,0,0.947388726
Female,49,1,0.483630924
Female,88,0,0.996941118
Female,66,0,0.48959718
Male,8,0,0.270561669
Female,81,1,0.343038094
Female,95,1,0.284725861
Male,40,1,0.547059228
Female,39,0,0.186463083
Male,112,0,0.785648671
Male,52,1,0.920544045
Female,38,0,0.421589905
Female,104,1,0.303445889
Male,7,1,0.183613866
Female,41,0,0.88122972
Male,60,1,0.140931138
Male,25,0,0.064801002
Male,90,1,0.081159995
Male,47,0,0.292490619
Female,89,0,0.027545026
Male,24,0,0.043006529
Female,91,0,0.022377592
Female,72,0,0.1804084
Female,102,1,0.115579093
Female,97,1,0.114199967
Male,37,1,0.239299947
Male,56,0,0.664851109
Female,41,0,0.468638156
Female,109,1,0.795005795
Female,82,0,0.864969237
Male,73,0,0.984900081
Female,51,0,0.396352704
Female,16,0,0.697531202
Female,54,1,0.913501016
Male,4,1,0.334331457
Female,66,0,0.849384136
Female,85,1,0.792210504
Female,54,1,0.464263297
Female,104,1,0.974365069
Female,66,0,0.289542048
Male,120,1,0.11893858
Male,60,1,0.378554675
Male,92,0,0.331487624
Female,44,1,0.019155461
Male,120,1,0.528641428
Male,2,1,0.374205278
Male,73,0,0.19139997
Male,77,1,0.39718442
Female,69,1,0.6196205
Male,1,0,0.258923971
Female,49,1,0.186486438
Male,56,0,0.243918519
Female,38,0,0.734474204
Male,83,0,0.660801643
Female,95,1,0.037587691
Female,80,0,0.881351518
Male,65,0,0.56868919
Female,101,0,0.889900802
Male,120,1,0.37977229
Female,41,0,0.155380364
Female,64,1,0.039228135
Female,93,0,0.38380838
Male,70,0,0.500862772
Female,54,1,0.936914015
Female,104,1,0.257559948
Female,97,1,0.175151326
Female,115,1,0.909880355
Male,48,1,0.545246192
Female,64,1,0.081401216
Female,99,0,0.858622594
Female,96,0,0.581234389
Female,33,1,0.386123979
Female,31,0,0.358886844
Female,93,0,0.970020521
Male,68,1,0.195183071
Female,3,0,0.948002031
Female,36,1,0.984669612
Female,81,1,0.587756117
Female,80,0,0.320191161
Female,81,1,0.779913961
Male,26,1,0.205250656
Female,111,0,0.954118593
Female,89,0,0.502654735
Male,113,0,0.907477642
Female,75,0,0.191147705
Male,17,0,0.262222906
Female,91,0,0.48660335
Female,72,0,0.187716275
Male,112,0,0.462015489
Male,6,1,0.711068564
Female,59,1,0.529694978
Male,47,0,0.212897837
Male,2,1,0.130494366
Male,105,0,0.435642018
Female,80,0,0.627834093
Male,117,0,0.219775817
Female,96,0,0.179388294
Female,98,1,0.87141289
Male,35,1,0.269990938
Male,17,0,0.177495991
Male,60,1,0.710713271
Male,42,1,0.513130061
Male,28,1,0.892252019
Male,1,0,0.564606172
Female,95,1,0.158283098
Female,36,1,0.168073542
Male,27,1,0.529960301
Male,8,0,0.925998518
Male,83,0,0.315826766
Female,41,0,0.137537017
Female,38,0,0.890696293
Female,63,0,0.713703132
Male,35,1,0.76001049
Male,77,1,0.407525786
Female,3,0,0.801184467
Male,71,0,0.877878415
Female,44,1,0.809647535
Male,114,1,0.862438406
Male,90,1,0.436298966
Female,75,0,0.837751913
Female,36,1,0.430399181
Male,68,1,0.513308972
Female,100,0,0.595481479
Female,29,0,0.639053966
Female,69,1,0.112728861
Female,87,1,0.732287938
Male,35,1,0.761250037
Male,37,1,0.086157651
Female,30,1,0.908724859
Female,115,1,0.509482701
Female,36,1,0.042266155
Female,5,1,0.682882713
Male,35,1,0.338022308
Male,65,0,0.506563673
Female,54,1,0.881196547
Male,107,0,0.141284187
Male,7,1,0.747781372
Female,98,1,0.040967414
Female,102,1,0.231407815
Female,96,0,0.393357422
Female,34,1,0.122240278
Male,77,1,0.890711154
Female,5,1,0.699576697
Female,44,1,0.769252228
Female,63,0,0.341690681
Female,36,1,0.648804644
Male,60,1,0.368536082
Female,100,0,0.820829522
Female,97,1,0.401935049
Female,30,1,0.817574945
Female,119,1,0.595433894
Female,99,0,0.508272692
Female,104,1,0.038589239
Female,72,0,0.246980645
Female,106,1,0.773655215
Male,94,0,0.156024919
Female,85,1,0.994996026
Male,18,0,0.283990747
Male,40,1,0.678274173
Male,12,1,0.199735986
Female,31,0,0.288325892
Male,27,1,0.934048575
Female,10,1,0.224061507
Female,95,1,0.169844378
Male,2,1,0.872237076
Female,3,0,0.178346991
Male,50,0,0.675209067
Male,58,0,0.279056458
Male,62,1,0.645798898
Male,94,0,0.292919174
Female,95,1,0.510584232
Male,83,0,0.646779378
Female,49,1,0.836994181
Male,113,0,0.78724604
Male,27,1,0.342851957
Female,23,0,0.637005125
Male,60,1,0.482110686
Female,75,0,0.809054063
Male,78,0,0.075858987
Male,67,1,0.025723001
Male,56,0,0.052130215
Male,73,0,0.563072492
Male,48,1,0.817492079
Male,21,1,0.845862992
Male,65,0,0.976641653
Female,64,1,0.795154043
Female,79,0,0.657435968
Female,106,1,0.832187845
Female,59,1,0.352454976
Male,48,1,0.657999959
Male,90,1,0.566229013
Male,35,1,0.13669944
Female,45,0,0.492034068
Male,73,0,0.794535668
Male,58,0,0.490429291
Male,84,1,0.04827124
Female,115,1,0.497821586
Female,14,0,0.183566875
Female,79,0,0.833009887
Male,113,0,0.440524924
Female,10,1,0.551598491
Female,81,1,0.859609919
Female,11,1,0.127865343
Male,35,1,0.836410811
Male,67,1,0.083785061
Male,48,1,0.56607708
Male,32,0,0.938704005
Male,8,0,0.974370721
Male,68,1,0.012228667
Female,63,0,0.783620999
Female,53,1,0.8409109
Female,11,1,0.376604481
Male,48,1,0.274269122
Male,71,0,0.962566967
Male,21,1,0.920355414
Female,72,0,0.139556078
Male,21,1,0.761334618
Male,18,0,0.971825046
Male,22,0,0.315388468
Male,35,1,0.456518505
Male,40,1,0.193774556
Male,74,1,0.144483153
Male,70,0,0.681346043
Male,24,0,0.22564888
Female,75,0,0.114057899
Female,108,1,0.171992435
Male,105,0,0.288701291
Female,82,0,0.128743839
Female,61,0,0.704776391
Male,8,0,0.875178146
Male,12,1,0.486322419
Female,41,0,0.374642799
Female,106,1,0.474443161
Male,37,1,0.807292323
Male,107,0,0.970689606
Female,87,1,0.795245303
Male,94,0,0.724206873
Female,93,0,0.529600519
Female,36,1,0.833209656
Female,72,0,0.829214695
Female,16,0,0.241050722
Male,116,0,0.521740919
Male,6,1,0.470772887
Male,28,1,0.267606968
Male,76,1,0.348319422
Male,68,1,0.453149193
Male,56,0,0.143275406
Male,48,1,0.713563647
Male,76,1,0.404476758
Female,79,0,0.815845806
Female,49,1,0.280309314
Female,3,0,0.982694361
Female,59,1,0.930772411
Male,24,0,0.900485472
Female,88,0,0.890528795
Female,86,1,0.602491762
Male,20,0,0.524625003
Male,60,1,0.840999858
Female,87,1,0.083627754
Male,76,1,0.340454783
Female,93,0,0.878773922
Female,13,0,0.196972386
Female,85,1,0.710813818
Female,44,1,0.366438133
Male,15,1,0.994226874
Female,63,0,0.861209112
Male,48,1,0.961976257
Female,44,1,0.100519479
Female,96,0,0.308469255
Female,13,0,0.708681281
Male,107,0,0.868244703
Female,82,0,0.245033481
Male,1,0,0.846729645
Male,60,1,0.275645565
Male,6,1,0.409945454
Male,52,1,0.226877055
Female,85,1,0.851624138
Female,108,1,0.542764908
Male,6,1,0.951815991
Female,80,0,0.784848221
Female,43,1,0.238519129
Female,41,0,0.972087589
Male,18,0,0.440975023
Female,11,1,0.404685439
Male,68,1,0.602767156
Female,99,0,0.955980338
Female,45,0,0.247039085
Male,17,0,0.105175634
Female,30,1,0.524394794
Male,40,1,0.540247965
Male,77,1,0.671990133
Female,106,1,0.307115596
Male,24,0,0.595137355
Male,42,1,0.760672308
Male,68,1,0.671145028
Male,21,1,0.992160754
Male,28,1,0.599063066
Male,107,0,0.522652109
Female,95,1,0.083106096
Male,70,0,0.071730548
Female,91,0,0.721433191
Female,34,1,0.510204789
Male,92,0,0.790805534
Female,101,0,0.351065789
Female,100,0,0.421919518
Female,9,1,0.083607451
Female,63,0,0.97392467
Male,103,0,0.918740999
Female,5,1,0.936438223
Female,69,1,0.601468876
Male,32,0,0.322041564
Female,54,1,0.624142383
Male,28,1,0.113583853
Male,48,1,0.077582727
Female,80,0,0.000450409
Female,88,0,0.065282031
Female,69,1,0.806213394
Female,39,0,0.465031732
Female,45,0,0.979844386
Male,117,0,0.971457851
Male,15,1,0.902233752
Female,38,0,0.974161312
Female,80,0,0.419394544
Female,23,0,0.954652909
Male,77,1,0.628623315
Male,15,1,0.188666349
Male,17,0,0.660778661
Male,50,0,0.150120478
Female,108,1,0.276441849
Female,108,1,0.792992125
Male,57,1,0.939524548
Female,39,0,0.612862148
Male,113,0,0.57428647
Male,56,0,0.209764034
Female,66,0,0.117113455
Male,21,1,0.281909371
Female,29,0,0.100983262
Male,78,0,0.952350064
Female,82,0,0.910729297
Female,97,1,0.117976919
Male,58,0,0.685846784
Female,88,0,0.642872716
Female,106,1,0.896560558
Female,119,1,0.41899649
Male,84,1,0.560886905
Female,87,1,0.38245616
Female,61,0,0.016720883
Female,88,0,0.517479256
Female,93,0,0.955821452
Female,104,1,0.931626745
Female,54,1,0.925169535
Male,19,0,0.738062239
Male,15,1,0.026246722
Female,72,0,0.642914527
Male,114,1,0.793103183
Male,114,1,0.330165398
Female,115,1,0.178312778
Male,68,1,0.056810302
Female,89,0,0.46947154
Female,49,1,0.47450208
Male,73,0,0.530755245
Male,24,0,0.064745031
Female,5,1,0.36071382
Male,48,1,0.580312553
Female,66,0,0.196040297
Female,82,0,0.81405792
